,sid,year,Cause Name,state,deaths
1411,row-qgbg.eq77~deni,2015,Diabetes,Delaware,215
1412,row-vesg-g2bx-mc7v,2015,Diabetes,District of Columbia,162
1413,row-e2p8.a68j.5hzx,2015,Diabetes,Florida,5403
1414,row-guet~it9p-ern9,2015,Diabetes,Georgia,2210
1415,row-t2iy~vgpe.ugik,2015,Diabetes,Hawaii,263
1416,row-tmk7.zvjv-7d7s,2015,Diabetes,Idaho,403
1417,row-sg2r-tqmz.dzj2,2015,Diabetes,Illinois,2817
1418,row-a8qr_9zbs_cup2,2015,Diabetes,Indiana,2030
1419,row-b96y_bqa5-t2wc,2015,Diabetes,Iowa,1077
1420,row-zixk_n27t~evsx,2015,Diabetes,Kansas,684
1421,row-ebnx~vrch.6p3d,2015,Diabetes,Kentucky,1458
1422,row-gnfw~m2ae_yr8f,2015,Diabetes,Louisiana,1199
1423,row-cc6a.a9rb_pwrq,2015,Diabetes,Maine,407
1424,row-84g5.g2tg~bbmg,2015,Diabetes,Maryland,1243
1425,row-agcs.pnt5~j3ti,2015,Diabetes,Massachusetts,1398
1426,row-28kz.cxne~idmk,2015,Diabetes,Michigan,2751
1427,row-y47h~nwik-bi7u,2015,Diabetes,Minnesota,1221
1428,row-gbge_kah6-24kk,2015,Diabetes,Mississippi,1092
1429,row-im46.627m_miu4,2015,Diabetes,Missouri,1468
1430,row-m2wz-4ddu-25m4,2015,Diabetes,Montana,321
1431,row-v7za.iewu-8t8h,2015,Diabetes,Nebraska,553
1432,row-5p8r~9fy6-qwf6,2015,Diabetes,Nevada,420
1433,row-euup~ej3h.csqs,2015,Diabetes,New Hampshire,308
1434,row-68s7_qd7v~sw5t,2015,Diabetes,New Jersey,1933
1435,row-juii~xkes_w5en,2015,Diabetes,New Mexico,608
1436,row-xmi5~zpnb_84ax,2015,Diabetes,New York,4045
1437,row-zfcr_r4gj.99zc,2015,Diabetes,North Carolina,2746
1438,row-fgij-6rrr~pmu3,2015,Diabetes,North Dakota,195
1439,row-v6sy_p8hb-uf6n,2015,Diabetes,Ohio,3645
1440,row-yvuu-zppb-9eu6,2015,Diabetes,Oklahoma,1442
1441,row-j8qj~bx89-rqi5,2015,Diabetes,Oregon,1148
1442,row-avme~k5wd.gzad,2015,Diabetes,Pennsylvania,3777
1443,row-eesr_ct2e-tm9k,2015,Diabetes,Rhode Island,276
1444,row-fqfs.u7n5~bbey,2015,Diabetes,South Carolina,1347
1445,row-vf7u_g6r9~cauk,2015,Diabetes,South Dakota,282
1446,row-6vhv-2n7i~qj5g,2015,Diabetes,Tennessee,1798
1447,row-pvq6~sm6d-gnnq,2015,Diabetes,Texas,5521
1448,row-rmvv~66yc~d67n,2015,Diabetes,United States,79535
1449,row-rdrf~idjc.sndw,2015,Diabetes,Utah,604
1450,row-rdrt~dxx4-utcf,2015,Diabetes,Vermont,159
1451,row-wgte~493k~zqkk,2015,Diabetes,Virginia,2044
1452,row-2pis-rpsz-7jwf,2015,Diabetes,Washington,1811
1453,row-eyms~6wfn~ppb2,2015,Diabetes,West Virginia,784
1454,row-wcms_mg37~n4mg,2015,Diabetes,Wisconsin,1382
1455,row-8arj-rhhw-ej2a,2015,Diabetes,Wyoming,136
1456,row-pceu-7zmk_2rvi,2015,Heart disease,Alabama,12981
1457,row-4zqy-5iuk.3c8p,2015,Heart disease,Alaska,846
1458,row-3mv4-uszh.z2p4,2015,Heart disease,Arizona,11458
1459,row-mijw_9ku5_h7f7,2015,Heart disease,Arkansas,7938
1460,row-rmzv-hjh4_zkp8,2015,Heart disease,California,61289
1461,row-75ap-evt9.y8vm,2015,Heart disease,Colorado,7009
1462,row-42kr.dxtu~2vwq,2015,Heart disease,Connecticut,7205
1463,row-dk6p~cs62-xxyq,2015,Heart disease,Delaware,1940
1464,row-jt4v_enyk~pjsq,2015,Heart disease,District of Columbia,1217
1465,row-mdg5.cfnc~k2vg,2015,Heart disease,Florida,45441
1466,row-2vzr~vjxc_bhgw,2015,Heart disease,Georgia,17769
1467,row-c8zg-482b.r73t,2015,Heart disease,Hawaii,2605
1468,row-c823-vsvz-mzwp,2015,Heart disease,Idaho,2825
1469,row-mipp-4kcx.ssfr,2015,Heart disease,Illinois,25652
1470,row-pc93.a764~hvgm,2015,Heart disease,Indiana,13948
1471,row-k9zm_zj7t_2cvr,2015,Heart disease,Iowa,6813
1472,row-sy6m_n2wk_wq6c,2015,Heart disease,Kansas,5624
1473,row-2uee_bxea.tv96,2015,Heart disease,Kentucky,10077
1474,row-45wf.g4jb-kumy,2015,Heart disease,Louisiana,10665
1475,row-xrns_t3y4-h6m2,2015,Heart disease,Maine,3009
1476,row-txr3-ei7x_gar8,2015,Heart disease,Maryland,11481
1477,row-ycrm~4328-eiuu,2015,Heart disease,Massachusetts,12130
1478,row-iquh-jtk7_fyxu,2015,Heart disease,Michigan,24794
1479,row-w25a-gjha_3y2y,2015,Heart disease,Minnesota,7844
1480,row-suxr~q4th_kmi8,2015,Heart disease,Mississippi,7969
1481,row-s58y_adcq_68fw,2015,Heart disease,Missouri,14808
1482,row-gywe-w3rb~nc2x,2015,Heart disease,Montana,2104
1483,row-r6kn-xuqn~hyse,2015,Heart disease,Nebraska,3591
1484,row-r3ib~q9s5-9bc9,2015,Heart disease,Nevada,6114
1485,row-6bct-xwkk~wnx3,2015,Heart disease,New Hampshire,2571
1486,row-8t6v-wfxu.kdzb,2015,Heart disease,New Jersey,18647
1487,row-33ak.yytb_aq53,2015,Heart disease,New Mexico,3508
1488,row-9nmw_2324~bmy9,2015,Heart disease,New York,44450
1489,row-fsrj~knhd_9uy5,2015,Heart disease,North Carolina,18474
1490,row-p8e6.p98w-erqx,2015,Heart disease,North Dakota,1323
1491,row-rx7x~yx3u-h7zp,2015,Heart disease,Ohio,28069
1492,row-f9mm-6u96.ubxa,2015,Heart disease,Oklahoma,10310
1493,row-9bzc_yxps.i4re,2015,Heart disease,Oregon,6859
1494,row-9iv6-b7pj.w5am,2015,Heart disease,Pennsylvania,32042
1495,row-m8qp-iavt~2a9q,2015,Heart disease,Rhode Island,2371
1496,row-i33a~q4n2~2zrj,2015,Heart disease,South Carolina,10092
1497,row-7d7j-mdiq_ck4d,2015,Heart disease,South Dakota,1711
1498,row-98wt-6xg5-manb,2015,Heart disease,Tennessee,15730
1499,row-p6wn.kg9g.fhze,2015,Heart disease,Texas,43298
1500,row-yk2j-fzjb-82qu,2015,Heart disease,United States,633842
1501,row-pzxx.5tna_utsx,2015,Heart disease,Utah,3598
1502,row-ww85_yhwe.vdez,2015,Heart disease,Vermont,1311
1503,row-bace.j9it.fhh3,2015,Heart disease,Virginia,14077
1504,row-gan5.nvix.at9b,2015,Heart disease,Washington,11025
1505,row-fjjd~7wwq_g5kz,2015,Heart disease,West Virginia,4727
1506,row-mbwx.set4.yma5,2015,Heart disease,Wisconsin,11473
1507,row-h9rn~fzdz.nt9g,2015,Heart disease,Wyoming,1030
1508,row-khwr~ifvb_u497,2015,Influenza and pneumonia,Alabama,1097
1509,row-6a9i_n3rv~mx9w,2015,Influenza and pneumonia,Alaska,41
1510,row-yfhn.ha5z-fcxe,2015,Influenza and pneumonia,Arizona,775
1511,row-7aqz_ekz6-pkzv,2015,Influenza and pneumonia,Arkansas,700
1512,row-5y3d-4ius_747e,2015,Influenza and pneumonia,California,6188
1513,row-q76x-8rph_4geg,2015,Influenza and pneumonia,Colorado,659
1514,row-iwx4_zkc8_jnv2,2015,Influenza and pneumonia,Connecticut,667
1515,row-f5ua-9rn4_2cyh,2015,Influenza and pneumonia,Delaware,189
1516,row-hhsm.8v49-fa7k,2015,Influenza and pneumonia,District of Columbia,104
1517,row-8rr2_2u9b~4fp5,2015,Influenza and pneumonia,Florida,2676
1518,row-zxcc_r5yu_ygzk,2015,Influenza and pneumonia,Georgia,1467
1519,row-r9kn_2dwi_3w7n,2015,Influenza and pneumonia,Hawaii,557
1520,row-grg3-a4es_i2qz,2015,Influenza and pneumonia,Idaho,218
1521,row-dhfv~4gww.ewk5,2015,Influenza and pneumonia,Illinois,2343
1522,row-3h5g_i7xn.jpqb,2015,Influenza and pneumonia,Indiana,1044
1523,row-nzhh~a4ww~8vpu,2015,Influenza and pneumonia,Iowa,618
1524,row-ndhp-jcgy-8puc,2015,Influenza and pneumonia,Kansas,682
1525,row-dg2v~cpzs.k6wd,2015,Influenza and pneumonia,Kentucky,967
1526,row-zikn~e72m_tffc,2015,Influenza and pneumonia,Louisiana,753
1527,row-naaa_pb2x_jd9w,2015,Influenza and pneumonia,Maine,333
1528,row-dmnr.8byg_6zdv,2015,Influenza and pneumonia,Maryland,1176
1529,row-8rwk_zzis-9nb8,2015,Influenza and pneumonia,Massachusetts,1512
1530,row-b8ja.kzg5_kwvt,2015,Influenza and pneumonia,Michigan,1894
1531,row-2yhm~2d3w_z3xw,2015,Influenza and pneumonia,Minnesota,738
1532,row-jk7m_424y~yfkw,2015,Influenza and pneumonia,Mississippi,791
1533,row-ama2_u77n_uecv,2015,Influenza and pneumonia,Missouri,1337
1534,row-j4k4~ue78~4ntm,2015,Influenza and pneumonia,Montana,183
1535,row-efvr~vgpg.fi8n,2015,Influenza and pneumonia,Nebraska,397
1536,row-s62q.3r62_jkid,2015,Influenza and pneumonia,Nevada,630
1537,row-3tdw.8hga_dexi,2015,Influenza and pneumonia,New Hampshire,275
1538,row-azyw_qsv4-cetj,2015,Influenza and pneumonia,New Jersey,1402
1539,row-g8kh.b44f~khb2,2015,Influenza and pneumonia,New Mexico,322
1540,row-62tj~ae8w~yyv5,2015,Influenza and pneumonia,New York,4881
1541,row-6pnw-puij~3bsi,2015,Influenza and pneumonia,North Carolina,2115
1542,row-reyf.g97i~8e4f,2015,Influenza and pneumonia,North Dakota,172
1543,row-7ru6~2w7e.jvgg,2015,Influenza and pneumonia,Ohio,2445
1544,row-quda_jj8g~iu4z,2015,Influenza and pneumonia,Oklahoma,717
1545,row-56j7.neei.xew2,2015,Influenza and pneumonia,Oregon,453
1546,row-efbh_g6rf.bt6p,2015,Influenza and pneumonia,Pennsylvania,2899
1547,row-ww87-4fbk~fwdm,2015,Influenza and pneumonia,Rhode Island,246
1548,row-swgt.x26m_qmc3,2015,Influenza and pneumonia,South Carolina,848
1549,row-7v9r_7isx~p32g,2015,Influenza and pneumonia,South Dakota,213
1550,row-y42i~xivy-5rt5,2015,Influenza and pneumonia,Tennessee,1723
1551,row-vi28~9qdp.mw75,2015,Influenza and pneumonia,Texas,3214
1552,row-xb9w~gsiw-6ame,2015,Influenza and pneumonia,United States,57062
1553,row-8568.hcv7_7m35,2015,Influenza and pneumonia,Utah,372
1554,row-6kt5-xdkb-v8xt,2015,Influenza and pneumonia,Vermont,85
1555,row-gex4.adxc_58tc,2015,Influenza and pneumonia,Virginia,1416
1556,row-cgey~7rt2.s26j,2015,Influenza and pneumonia,Washington,851
1557,row-p8es.68k5_fgmf,2015,Influenza and pneumonia,West Virginia,526
1558,row-5n2k.fpxy-xy9h,2015,Influenza and pneumonia,Wisconsin,1052
1559,row-e4qq~pw99~5pxq,2015,Influenza and pneumonia,Wyoming,99
1560,row-g8h5.gxk4-nfn3,2015,Suicide,Alabama,750
1561,row-p6hh_jnkq-gnqe,2015,Suicide,Alaska,201
1562,row-cg7s-88uy-efie,2015,Suicide,Arizona,1276
1563,row-sd32~m72t~aqrx,2015,Suicide,Arkansas,577
1564,row-azfi~dkcw~i2kp,2015,Suicide,California,4167
1565,row-w8i8.ces4~kwxz,2015,Suicide,Colorado,1093
1566,row-fs9a-kghp.rjq8,2015,Suicide,Connecticut,384
1567,row-xa9u.47ee~ahpb,2015,Suicide,Delaware,122
1568,row-j9w8_ubfz_f5y3,2015,Suicide,District of Columbia,34
1569,row-a5e5_vbii_cgyr,2015,Suicide,Florida,3205
1570,row-pcyg~u8a7~v3cf,2015,Suicide,Georgia,1317
1571,row-gw5q.wiji.95ky,2015,Suicide,Hawaii,201
1572,row-24sc-34sn~f4ph,2015,Suicide,Idaho,359
1573,row-w75p-qsst.eaad,2015,Suicide,Illinois,1363
1574,row-r6kr.hjbf-ubbz,2015,Suicide,Indiana,960
1575,row-savb-5rzw_2i6a,2015,Suicide,Iowa,433
1576,row-vinb~fvni.s4f7,2015,Suicide,Kansas,477
1577,row-4rtx-f2jq~ri5i,2015,Suicide,Kentucky,776
1578,row-riwr_x86p~sh3k,2015,Suicide,Louisiana,722
1579,row-5gzw~5h3h~r6gc,2015,Suicide,Maine,235
1580,row-fb6i_7m9t-x27z,2015,Suicide,Maryland,553
1581,row-kaut~2y3j~pjig,2015,Suicide,Massachusetts,642
1582,row-4mg6~w5n8~2i49,2015,Suicide,Michigan,1410
1583,row-pfjn_eun6~zzuk,2015,Suicide,Minnesota,730
1584,row-rijj-7fyk-wibv,2015,Suicide,Mississippi,431
1585,row-tfcd-pp7h~vigr,2015,Suicide,Missouri,1052
1586,row-vtgy~47rn_2att,2015,Suicide,Montana,272
1587,row-ff3c-eubs-xc3s,2015,Suicide,Nebraska,223
1588,row-9n6i-mad7-c68e,2015,Suicide,Nevada,558
1589,row-c83m-i3ax_j3nq,2015,Suicide,New Hampshire,228
1590,row-vt5e.a7fd~7zvw,2015,Suicide,New Jersey,789
1591,row-4bgd-h3ma~kgi2,2015,Suicide,New Mexico,500
1592,row-j7f8-7tnv~mkh4,2015,Suicide,New York,1652
1593,row-39jg~u9wg-73c6,2015,Suicide,North Carolina,1406
1594,row-tk7h_8b4z_t4qc,2015,Suicide,North Dakota,124
1595,row-35nk-suau_37va,2015,Suicide,Ohio,1650
1596,row-3cxg.2snk~66bk,2015,Suicide,Oklahoma,790
1597,row-yt28.ndrj~k68d,2015,Suicide,Oregon,762
1598,row-qf8m-5pku.9m7e,2015,Suicide,Pennsylvania,1894
1599,row-3rp6_cgzz-vcer,2015,Suicide,Rhode Island,127
1600,row-j6g3_j45q_uquz,2015,Suicide,South Carolina,742
1601,row-uxp4~4i4g~jfsf,2015,Suicide,South Dakota,173
1602,row-7u5p_y9qg.n9d7,2015,Suicide,Tennessee,1068
1603,row-zckb-vwsw_dujd,2015,Suicide,Texas,3403
1604,row-fnp7_v7yz_kwya,2015,Suicide,United States,44193
1605,row-7xe7.8pud-t762,2015,Suicide,Utah,630
1606,row-axfx.nhag_styk,2015,Suicide,Vermont,103
1607,row-pp67_i6t9~4vj9,2015,Suicide,Virginia,1118
1608,row-8sgx.78ef~3tin,2015,Suicide,Washington,1137
1609,row-d9qe~zr6a~8i29,2015,Suicide,West Virginia,340
1610,row-yu5j-4ey5_di7k,2015,Suicide,Wisconsin,877
1611,row-xmcc_9nsy~d5sv,2015,Suicide,Wyoming,157
1612,row-8j7q~jggb_tmw2,2015,Cancer,Alabama,10354
1613,row-n7hw.6fkr_gmwb,2015,Cancer,Alaska,978
1614,row-9kpd-ke7u.d54c,2015,Cancer,Arizona,11776
1615,row-kkx4_v6fi~6x7q,2015,Cancer,Arkansas,6727
1616,row-wcq8-y7gc-2yn7,2015,Cancer,California,59629
1617,row-xki4~kump~mh3w,2015,Cancer,Colorado,7604
1618,row-rtyv~btt6~xan3,2015,Cancer,Connecticut,6666
1619,row-c2yp-nuup~8e9f,2015,Cancer,Delaware,2010
1620,row-us2p-rekz_vh5c,2015,Cancer,District of Columbia,1072
1621,row-3ndw-gwpu~vwk6,2015,Cancer,Florida,44027
1622,row-dfit-rh8c~aciy,2015,Cancer,Georgia,16945
1623,row-j4ud-yrvu-g2c8,2015,Cancer,Hawaii,2462
1624,row-e8j2_22p5~hbkx,2015,Cancer,Idaho,2849
1625,row-hnqr~kmf5-2rsv,2015,Cancer,Illinois,24713
1626,row-e8ye.za2g~m6q3,2015,Cancer,Indiana,13511
1627,row-8b6t~fwf8~g9xz,2015,Cancer,Iowa,6513
1628,row-qp22_khi9~7948,2015,Cancer,Kansas,5604
1629,row-6qz6.yzi2.y9v2,2015,Cancer,Kentucky,10312
1630,row-ufam_e9i5-bsw4,2015,Cancer,Louisiana,9397
1631,row-6tc7-xufj.zx98,2015,Cancer,Maine,3398
1632,row-cyi3~tbux~sh84,2015,Cancer,Maryland,10568
1633,row-s4ww-9fz8-bpza,2015,Cancer,Massachusetts,12750
1634,row-hs2b-2r5f_xusn,2015,Cancer,Michigan,20732
1635,row-r3fh.7aqs~itav,2015,Cancer,Minnesota,9925
1636,row-tux5.fb33.7am3,2015,Cancer,Mississippi,6485
1637,row-3cj8.4p3h_eqfs,2015,Cancer,Missouri,12965
1638,row-jdsv_yyzu_75ja,2015,Cancer,Montana,2130
1639,row-wddb-auhj_eibr,2015,Cancer,Nebraska,3514
1640,row-kntj_cmd5.48vg,2015,Cancer,Nevada,5015
1641,row-wdnb_rryd.rssz,2015,Cancer,New Hampshire,2773
1642,row-dfed_xxkw-tec5,2015,Cancer,New Jersey,16270
1643,row-nqrf_wmbj_udth,2015,Cancer,New Mexico,3591
1644,row-v2pr-egwn_bm4s,2015,Cancer,New York,35089
1645,row-bbsb~22r5_ggum,2015,Cancer,North Carolina,19322
1646,row-46v5~eun6.i748,2015,Cancer,North Dakota,1320
1647,row-6krm-wzcr_9ek8,2015,Cancer,Ohio,25396
1648,row-7dwb-hyxa~894q,2015,Cancer,Oklahoma,8280
1649,row-hvrh.cmjj~ytq8,2015,Cancer,Oregon,8093
1650,row-vnk8-zth7~kd7m,2015,Cancer,Pennsylvania,28697
1651,row-i9zu~es5t-p7jf,2015,Cancer,Rhode Island,2226
1652,row-heph~6pc8_ceyt,2015,Cancer,South Carolina,9950
1653,row-b2kg.jkm5~2psp,2015,Cancer,South Dakota,1640
1654,row-rskg_7qmt_szta,2015,Cancer,Tennessee,14214
1655,row-x6k3-rav4~8jf6,2015,Cancer,Texas,39121
1656,row-kune_ic9v_m2ws,2015,Cancer,United States,595930
1657,row-sjwi~ti66_x8yb,2015,Cancer,Utah,3091
1658,row-qt2j.h5j3-77a3,2015,Cancer,Vermont,1399
1659,row-i5iu~7ufi-ez3q,2015,Cancer,Virginia,14947
1660,row-6j8t~izi8-w8eq,2015,Cancer,Washington,12687
1661,row-ai5h_gbuv~rz7k,2015,Cancer,West Virginia,4839
1662,row-pmj2_hfeg-5hvr,2015,Cancer,Wisconsin,11423
1663,row-j3xe_r3hi_9etg,2015,Cancer,Wyoming,931
1664,row-x2p3.jdcr_demk,2015,Kidney disease,Alabama,1040
1665,row-tk3c~bv44~wtsg,2015,Kidney disease,Alaska,50
1666,row-yguf.b8hs_5q5k,2015,Kidney disease,Arizona,458
1667,row-vt3r~x2w9_76f8,2015,Kidney disease,Arkansas,707
1668,row-wvr6-frep~j8ax,2015,Kidney disease,California,3557
1669,row-djhn-9krz~dc7w,2015,Kidney disease,Colorado,458
1670,row-4zfy-yedz-ix9j,2015,Kidney disease,Connecticut,584
1671,row-d7dc~2dsp.cucg,2015,Kidney disease,Delaware,174
1672,row-9c6e~wcei~dcq5,2015,Kidney disease,District of Columbia,65
1673,row-wzvr~ttxd~augx,2015,Kidney disease,Florida,3203
1674,row-b87r_4aak-3a6q,2015,Kidney disease,Georgia,1881
1675,row-q6ks~dyjx~473m,2015,Kidney disease,Hawaii,202
1676,row-jgse-7hqh~ubky,2015,Kidney disease,Idaho,154
1677,row-t8hk~3u6i.ac6j,2015,Kidney disease,Illinois,2543
1678,row-ybw8.9dmh~zd37,2015,Kidney disease,Indiana,1450
1679,row-itm6-ceyp_py7d,2015,Kidney disease,Iowa,336
1680,row-zbc9_bmkw_68fa,2015,Kidney disease,Kansas,582
1681,row-6ha8-37y8~aicu,2015,Kidney disease,Kentucky,998
1682,row-qf5p~qbzz_sean,2015,Kidney disease,Louisiana,1160
1683,row-spdn.byya-y87u,2015,Kidney disease,Maine,211
1684,row-vcm8~3saa.y626,2015,Kidney disease,Maryland,834
1685,row-ayzk.c4uy~diet,2015,Kidney disease,Massachusetts,1228
1686,row-9vu5~7vq2.54ji,2015,Kidney disease,Michigan,1921
1687,row-k4pg~q2w9_yg8b,2015,Kidney disease,Minnesota,639
1688,row-y6cv~4uta.tvjf,2015,Kidney disease,Mississippi,731
1689,row-s32q_23bv-qkud,2015,Kidney disease,Missouri,1483
1690,row-qgqe.nhgi~f9k2,2015,Kidney disease,Montana,121
1691,row-e3hd_gsak_bn47,2015,Kidney disease,Nebraska,264
1692,row-9hng-jnqk.py7f,2015,Kidney disease,Nevada,316
1693,row-e4c3_z5sg-whfd,2015,Kidney disease,New Hampshire,194
1694,row-iynt-3x74-d456,2015,Kidney disease,New Jersey,1582
1695,row-qzv6~pzi9.5ehx,2015,Kidney disease,New Mexico,316
1696,row-bviy.fnfh~pmhw,2015,Kidney disease,New York,2245
1697,row-pinw.2aqd_j58u,2015,Kidney disease,North Carolina,1821
1698,row-zffw.qgsx_kquc,2015,Kidney disease,North Dakota,118
1699,row-233r~rxsi~5i94,2015,Kidney disease,Ohio,2100
1700,row-gf9w~gp6i-ereq,2015,Kidney disease,Oklahoma,616
1701,row-amf6_yane_47w3,2015,Kidney disease,Oregon,409
1702,row-24fh~f5ki-wuw5,2015,Kidney disease,Pennsylvania,3021
1703,row-37a2_2wtt~6hn7,2015,Kidney disease,Rhode Island,142
1704,row-karc-trhn-mjkc,2015,Kidney disease,South Carolina,886
1705,row-rdwc.fz2k_zb9r,2015,Kidney disease,South Dakota,79
1706,row-k39g-n95c-c247,2015,Kidney disease,Tennessee,1090
1707,row-y4tz.cpvr-gixe,2015,Kidney disease,Texas,4052
1708,row-cy3i_9x3s.pa4v,2015,Kidney disease,United States,49959
1709,row-g364-qb82_4pus,2015,Kidney disease,Utah,363
1710,row-tts4_akwe-amn7,2015,Kidney disease,Vermont,39
1711,row-8t8m-afz5.xjd8,2015,Kidney disease,Virginia,1470
1712,row-ysrr_gmf8_svnq,2015,Kidney disease,Washington,474
1713,row-7gdb.wdrt.kuh7,2015,Kidney disease,West Virginia,510
1714,row-zyii-wtbz-pqun,2015,Kidney disease,Wisconsin,996
1715,row-5j6d_k2dm.25eu,2015,Kidney disease,Wyoming,86
1716,row-i8dc~ymk7-jt4i,2014,Unintentional injuries,Alabama,2463
1717,row-2pcu_8m9c-wzkk,2014,Unintentional injuries,Alaska,379
1718,row-ewgn.zyir_skij,2014,Unintentional injuries,Arizona,3322
1719,row-v5cy~9g2f.2vaa,2014,Unintentional injuries,Arkansas,1458
1720,row-dd2d_3pjd_x9sx,2014,Unintentional injuries,California,11804
1721,row-p2qv-zjt7.78vx,2014,Unintentional injuries,Colorado,2517
1722,row-igd6_pvb7~rz2x,2014,Unintentional injuries,Connecticut,1641
1723,row-b7dx.9xnm.n6um,2014,Unintentional injuries,Delaware,425
1724,row-yzv8-4bg3-spye,2014,Unintentional injuries,District of Columbia,217
1725,row-wmrz~4p5u.aerp,2014,Unintentional injuries,Florida,9432
1726,row-mpch_g3kq-mcsu,2014,Unintentional injuries,Georgia,3963
1727,row-nt3g_fz3r_68h9,2014,Unintentional injuries,Hawaii,476
1728,row-7hbt-shb9~xih3,2014,Unintentional injuries,Idaho,765
1729,row-c6m7_kpm9~645n,2014,Unintentional injuries,Illinois,4644
1730,row-an5d~nvue.fs75,2014,Unintentional injuries,Indiana,2974
1731,row-8msx~3zjh-kgw3,2014,Unintentional injuries,Iowa,1517
1732,row-eqv9~ju6r~k2m8,2014,Unintentional injuries,Kansas,1377
1733,row-sjn5~6px9~ie6x,2014,Unintentional injuries,Kentucky,2621
1734,row-p3c4~amh7-j2g9,2014,Unintentional injuries,Louisiana,2344
1735,row-m289-djk9_9pn4,2014,Unintentional injuries,Maine,690
1736,row-jbim.ujg5_vdbt,2014,Unintentional injuries,Maryland,1674
1737,row-ympt~ywyx.uw8f,2014,Unintentional injuries,Massachusetts,2668
1738,row-mzhv-3h9x_pcwt,2014,Unintentional injuries,Michigan,4422
1739,row-zk3t-kuh4-sfdh,2014,Unintentional injuries,Minnesota,2385
1740,row-y8p3~59s9_f6s9,2014,Unintentional injuries,Mississippi,1712
1741,row-49up-b5x5_n7kr,2014,Unintentional injuries,Missouri,3110
1742,row-yqgd-egyi-gbfj,2014,Unintentional injuries,Montana,581
1743,row-3vgy~i4rx_d7jm,2014,Unintentional injuries,Nebraska,781
1744,row-jw42.xz88_9nhp,2014,Unintentional injuries,Nevada,1166
1745,row-62kt_gtwt.dgnh,2014,Unintentional injuries,New Hampshire,716
1746,row-pa2u-3u4e-bv4b,2014,Unintentional injuries,New Jersey,2970
1747,row-vqje-6qpu_wsmt,2014,Unintentional injuries,New Mexico,1534
1748,row-czs4~9r8p-cvs7,2014,Unintentional injuries,New York,5945
1749,row-8wip-8rie~mycq,2014,Unintentional injuries,North Carolina,4557
1750,row-paja-gnay-btsr,2014,Unintentional injuries,North Dakota,349
1751,row-7kcn.622r-tijy,2014,Unintentional injuries,Ohio,6178
1752,row-6hfj.avc2-scmk,2014,Unintentional injuries,Oklahoma,2421
1753,row-va3g-87cn.u2fk,2014,Unintentional injuries,Oregon,1803
1754,row-qwyx-zg9s.bitz,2014,Unintentional injuries,Pennsylvania,6640
1755,row-ex9h~64ze~iwqf,2014,Unintentional injuries,Rhode Island,592
1756,row-jg8c_rgpu.xttz,2014,Unintentional injuries,South Carolina,2436
1757,row-r72h_76tv-8ame,2014,Unintentional injuries,South Dakota,462
1758,row-8822~bfmd~zvhk,2014,Unintentional injuries,Tennessee,3686
1759,row-jwks~qjnx-gg5d,2014,Unintentional injuries,Texas,9723
1760,row-zgyr-57fi~kapq,2014,Unintentional injuries,United States,135928
1761,row-ew22.8s46-wumk,2014,Unintentional injuries,Utah,1167
1762,row-znqe.8iz3.x7uy,2014,Unintentional injuries,Vermont,322
1763,row-pxnf.6s3c_mk88,2014,Unintentional injuries,Virginia,3146
1764,row-aq4c~kymc_d28b,2014,Unintentional injuries,Washington,2997
1765,row-kp75_7y59~ccik,2014,Unintentional injuries,West Virginia,1380
1766,row-6ehe~nktk~eah6,2014,Unintentional injuries,Wisconsin,3015
1767,row-57h4-3be9~yq65,2014,Unintentional injuries,Wyoming,361
1768,row-xz8t~q68v~jsvi,2014,All causes,Alabama,50215
1769,row-7g5h~vn3c_2qrs,2014,All causes,Alaska,4128
1770,row-25nk~8stj~ugeq,2014,All causes,Arizona,51538
1771,row-f2qw~jq9t~ayjj,2014,All causes,Arkansas,30467
1772,row-hiuf_wna8~hfkh,2014,All causes,California,245929
1773,row-6gfg-q4vh-it8z,2014,All causes,Colorado,35237
1774,row-8p7h-xxtv~2er7,2014,All causes,Connecticut,29860
1775,row-i8vp.w3vt_ijyk,2014,All causes,Delaware,8260
1776,row-u3xk_i4t2_bu4k,2014,All causes,District of Columbia,4723
1777,row-g3km_ank2.xeh9,2014,All causes,Florida,185956
1778,row-dv4g~2bdr-72mj,2014,All causes,Georgia,76887
1779,row-95u3_d8d8-viuy,2014,All causes,Hawaii,10767
1780,row-9jyd.sk8e_shhu,2014,All causes,Idaho,12613
1781,row-2c8q-262q-ekpu,2014,All causes,Illinois,105293
1782,row-k5yz~3unv.kee4,2014,All causes,Indiana,60940
1783,row-s4b5_cpvt_szax,2014,All causes,Iowa,29190
1784,row-yfny-x594~yjne,2014,All causes,Kansas,25793
1785,row-hnzt.g6qs~itc6,2014,All causes,Kentucky,44838
1786,row-8c6g_7b97.v23s,2014,All causes,Louisiana,43869
1787,row-edku_9uvf-9kmb,2014,All causes,Maine,13510
1788,row-yjc4~yas5-m6a4,2014,All causes,Maryland,45867
1789,row-dr82.c5f6.35cw,2014,All causes,Massachusetts,55200
1790,row-ayez~ditx~43hy,2014,All causes,Michigan,93914
1791,row-awge-evm3_5w63,2014,All causes,Minnesota,41445
1792,row-uv5u.8epa_gcmz,2014,All causes,Mississippi,30557
1793,row-2jwd.m24k~hbxj,2014,All causes,Missouri,58320
1794,row-bqvh_6h44_iqng,2014,All causes,Montana,9381
